id,MSISID,LEVEL,URL,geometry_wkt
17437,4653-NH-PTA-0002,第四類,http://210.69.23.171/MSIS/PDF/4653-NH-PTA-0002.pdf,"LINESTRING (121.58147997655557 25.084748061997843, 121.58184144212952 25.08473992590264, 121.58195292698241 25.084737415001243, 121.58199256613388 25.084736519241353, 121.58203218291962 25.08473510881389, 121.58207078926802 25.084732829178574, 121.58211131872504 25.084730437883845, 121.58219063514842 25.084725001273835, 121.58226947365995 25.084719498340082, 121.58230899413373 25.084716562686257, 121.58234854597997 25.0847139789472, 121.5823661258238 25.08471282765859)"
17438,4653-NH-RCR-0006,第五類,http://210.69.23.171/MSIS/PDF/4653-NH-RCR-0006.pdf,"LINESTRING (121.58146284261582 25.084748445198247, 121.58135782042405 25.084751627028336)"
17439,4653-NH-RCR-0007,第五類,http://210.69.23.171/MSIS/PDF/4653-NH-RCR-0007.pdf,"LINESTRING (121.58094268200388 25.084764207418406, 121.58112102179842 25.08475880970862)"
17440,4653-NH-RCR-0003,第五類,http://210.69.23.171/MSIS/PDF/4653-NH-RCR-0003.pdf,"LINESTRING (121.58054146069428 25.08458448765127, 121.58025595385809 25.084587638891456, 121.5801500826657 25.084588555623426, 121.58006421240847 25.084589316232623, 121.57997562895181 25.084589886210534)"
17441,4653-NH-PTA-0001,第四類,http://210.69.23.171/MSIS/PDF/4653-NH-PTA-0001.pdf,"MULTILINESTRING ((121.58022114428897 25.08477087923675, 121.58016836617601 25.08477121853621), (121.58022114428897 25.08477087923675, 121.58026394474791 25.08480784135147, 121.58030637317232 25.08480859857138, 121.58034601241079 25.08480771227854, 121.58038565301553 25.08480714175094, 121.58046493769044 25.084808772727197, 121.58050459109862 25.08480878913183, 121.58058388236307 25.08480974270663, 121.58062351947632 25.08481048157975, 121.58066315917986 25.08480969450786, 121.58070274350241 25.084807652912033, 121.58074234035762 25.084806233707386, 121.58078198738656 25.084806999382902, 121.58082162699097 25.084806167315193, 121.58086097283264 25.084801869851418, 121.58090083929575 25.084795788762264, 121.58093460848986 25.0847946183422, 121.58094111243737 25.084793235376058, 121.58098500291608 25.084782365998795, 121.58098794195453 25.084779865496504, 121.58092160244041 25.084766374359578, 121.58022114428897 25.08477087923675))"
17442,4653-NH-RCR-0005,第四類,http://210.69.23.171/MSIS/PDF/4653-NH-RCR-0005.pdf,"LINESTRING (121.58237299137465 25.08452791831375, 121.58188772330313 25.084554968835953)"
17443,4653-NH-SOT-0002,第四類,http://210.69.23.171/MSIS/PDF/4653-NH-SOT-0002.pdf,"LINESTRING (121.58284736942294 25.08449373895481, 121.58237299137465 25.08452791831375)"
17444,4656-NH-GMS-0061,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0061.pdf,"LINESTRING (121.58106877562751 25.100391496434643, 121.58109271687859 25.100431022415084)"
17445,4656-NH-GMS-0068,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0068.pdf,"LINESTRING (121.58088421112471 25.100784427338226, 121.58104057188267 25.10072424447624)"
17446,4656-NH-GMS-0067,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0067.pdf,"LINESTRING (121.58087248455443 25.10077667237464, 121.58102729670698 25.100718623115338, 121.58099900688107 25.100669091970108)"
17447,4656-NH-GMS-0066,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0066.pdf,"LINESTRING (121.58106446260012 25.100647753513286, 121.58111813832286 25.10062109446097, 121.58110849008104 25.100542348720555)"
17448,4656-NH-GMS-0065,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0065.pdf,"LINESTRING (121.58135296000175 25.10039290479902, 121.58134359025657 25.100397890202508, 121.58133768329988 25.100403311922037, 121.58133386112253 25.10040609691189, 121.58132711857073 25.100411000472914, 121.58131636832233 25.100417801817247, 121.58131131258047 25.10042101195147, 121.58130729463646 25.10042259757354, 121.58129792278811 25.100426995074393, 121.5812956299905 25.100428573952172)"
17449,4656-NH-GMS-0064,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0064.pdf,"LINESTRING (121.58135307271857 25.100416748000303, 121.58141817291694 25.10038320168799, 121.58143147640557 25.10037370205329)"
17450,4656-NH-RCR-0046,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0046.pdf,"LINESTRING (121.58144031346853 25.100360620900098, 121.58149214633207 25.100344222010087)"
17451,4656-NH-GGR-0001,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GGR-0001.pdf,"LINESTRING (121.58155534551713 25.10032687877367, 121.58154644890087 25.10032736354664, 121.58153805302241 25.100329195971234, 121.5815163281736 25.10033512960691, 121.5814970836787 25.100342853019637)"
17452,4656-NH-GDS-0005,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GDS-0005.pdf,"LINESTRING (121.58094461527114 25.10021820333409, 121.58097242990891 25.100263652529577)"
17453,4656-NH-GMS-0060,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0060.pdf,"LINESTRING (121.58088315684465 25.10011954536405, 121.58090967395037 25.100162079258517)"
17454,4656-NH-GMS-0059,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0059.pdf,"LINESTRING (121.58085016340598 25.10006477118587, 121.5808779779393 25.100110220401387)"
17455,4656-NH-GMS-0058,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0058.pdf,"LINESTRING (121.58082062956699 25.10001465678876, 121.58084424416714 25.100053959814446, 121.58086965520074 25.100042273391686)"
17456,4656-NH-GMS-0057,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0057.pdf,"LINESTRING (121.58077922743243 25.099947092857523, 121.58080325816047 25.099986350867727)"
17457,4656-NH-GMS-0056,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0056.pdf,"LINESTRING (121.58076090346121 25.099918110252617, 121.58077719454182 25.0999445263834)"
17458,4656-NH-GMS-0055,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0055.pdf,"LINESTRING (121.58074380758876 25.09989243281376, 121.58075927298785 25.09991517441375)"
17459,4656-NH-GDS-0004,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GDS-0004.pdf,"LINESTRING (121.580718943588 25.099860425496228, 121.58074339475193 25.09989059555596)"
17460,4656-NH-GMS-0054,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0054.pdf,"LINESTRING (121.58069820517996 25.099833658999295, 121.5807169107001 25.099857859021242)"
17461,4656-NH-GMS-0053,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0053.pdf,"LINESTRING (121.58067728604583 25.099803560670622, 121.58069712037593 25.099831125829596)"
17462,4656-NH-GMS-0052,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0052.pdf,"LINESTRING (121.58064373583396 25.099759610841406, 121.58067564087156 25.09980021091903)"
17463,4656-NH-GMS-0051,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0051.pdf,"LINESTRING (121.58061402379246 25.099715215060115, 121.58064206956323 25.099757013420547)"
17464,4656-NH-GMS-0046,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0046.pdf,"LINESTRING (121.58022869857864 25.100752017638168, 121.58031680559043 25.10074586120739, 121.5803119392793 25.100707135435428, 121.58036897236109 25.100702650325353)"
17465,4656-NH-GMS-0044,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0044.pdf,"LINESTRING (121.57940489965287 25.104219687324836, 121.57940820629648 25.104254010460515, 121.57944480195766 25.104233838128263, 121.57945630165521 25.104227116746184)"
17466,4656-NH-GMS-0041,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0041.pdf,"LINESTRING (121.57940101215678 25.104284559527756, 121.57953798706475 25.104209629524938)"
17467,4656-NH-GMS-0040,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0040.pdf,"LINESTRING (121.57926701096635 25.103956702326226, 121.57937623214552 25.104099574904005)"
17468,4656-NH-GMS-0039,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0039.pdf,"LINESTRING (121.57928821236668 25.103939191219176, 121.57938892011 25.104082097042536)"
17469,4656-NH-GMS-0038,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0038.pdf,"LINESTRING (121.57930722157685 25.103908133348842, 121.57943138679109 25.104060629898342)"
17470,4656-NH-GMS-0037,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0037.pdf,"LINESTRING (121.57937323689889 25.103915621363416, 121.57949522824701 25.104058443962725)"
17471,4656-NH-GMS-0036,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0036.pdf,"LINESTRING (121.57937931177185 25.103849757429572, 121.57952913590303 25.1040273278475)"
17472,4656-NH-GMS-0035,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0035.pdf,"LINESTRING (121.57945782343047 25.103799102289404, 121.57965446214507 25.103974553170392)"
17473,4656-NH-GMS-0029,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0029.pdf,"LINESTRING (121.57949709198878 25.10377629672466, 121.5797024614619 25.103939744746665)"
17474,4656-NH-GMS-0028,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0028.pdf,"LINESTRING (121.5795858826279 25.103719009520564, 121.57966564402336 25.103788778057208)"
17475,4656-NH-GMS-0027,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0027.pdf,"LINESTRING (121.57953062490171 25.103741125533393, 121.57973120097324 25.10390897225475)"
17476,4656-NH-GMS-0024,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0024.pdf,"LINESTRING (121.57984212434326 25.104530512729728, 121.58015088023274 25.104521500935377)"
17477,4656-NH-GMS-0025,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0025.pdf,"LINESTRING (121.57985326036244 25.104618267048014, 121.57994141067402 25.10466669896412, 121.58020506093901 25.104642254906807)"
17478,4656-NH-GMS-0026,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0026.pdf,"LINESTRING (121.57957880524175 25.104625193122143, 121.57963473434236 25.104662044755017)"
17479,4656-NH-GMS-0023,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0023.pdf,"LINESTRING (121.57948200397794 25.104561186293356, 121.57964719601334 25.10457614923924)"
17480,4656-NH-GMS-0022,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0022.pdf,"LINESTRING (121.57945417279569 25.104571050379125, 121.57949852467188 25.104426498342526)"
17481,4656-NH-GMS-0063,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0063.pdf,"LINESTRING (121.58127526540896 25.100509551662096, 121.58124927017461 25.100463809254663, 121.58130071966741 25.100440863176022)"
17482,4656-NH-GMS-0062,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0062.pdf,"LINESTRING (121.5811958980006 25.100493159745756, 121.58124227829624 25.100472010444427, 121.5812635714024 25.100514572833326)"
17483,4656-NH-RCR-0045,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0045.pdf,"LINESTRING (121.580797121554 25.100545418464037, 121.58091618896223 25.100527834811565, 121.58090217967563 25.100438499035814)"
17484,4656-NH-RCR-0044,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0044.pdf,"LINESTRING (121.58072186561164 25.100550927063086, 121.5802928635866 25.100581847917052, 121.58035054326892 25.100385530535785)"
17485,4656-NH-RCR-0042,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0042.pdf,"LINESTRING (121.58047435288279 25.10069341988839, 121.58066990381646 25.100678065145665)"
17486,4656-NH-RCR-0043,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0043.pdf,"LINESTRING (121.58037604983093 25.100702558134454, 121.58046152996856 25.10069444266722)"
17487,4656-NH-GMS-0049,第四類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0049.pdf,"LINESTRING (121.5807995153147 25.100606498044343, 121.58084215705932 25.100604945181534, 121.58086499785071 25.10060346985656, 121.58090302426878 25.10059223390905, 121.58097301728776 25.100576715119523, 121.58099279212375 25.100571094132867, 121.58102321589168 25.100562659715354, 121.58105212955947 25.100557002919427, 121.58107038119675 25.100551387923606)"
17488,4656-NH-GMS-0048,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0048.pdf,"LINESTRING (121.58019554947901 25.100863039775216, 121.58017333003768 25.100649294198377)"
17489,4656-NH-GMS-0050,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0050.pdf,"LINESTRING (121.58067677008903 25.100716028315592, 121.58078363511679 25.100707890283868, 121.58079842656075 25.100785800179487)"
17490,4656-NH-GMS-0047,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0047.pdf,"LINESTRING (121.5802211404957 25.100712407781472, 121.5802166433589 25.10065838827441)"
17491,4656-NH-GDS-0002,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GDS-0002.pdf,"LINESTRING (121.58046204142964 25.101028983030528, 121.58046760513568 25.100949449557717)"
17492,4656-NH-GMS-0031,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0031.pdf,"LINESTRING (121.58047607850422 25.100947100524827, 121.58064059660578 25.10093024538169)"
17493,4656-NH-GMS-0045,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0045.pdf,"LINESTRING (121.58065339226927 25.100944862495677, 121.58052448980408 25.100957718435534)"
17494,4656-NH-GDS-0003,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GDS-0003.pdf,"LINESTRING (121.58048407502216 25.101023493098864, 121.58048548405802 25.10096250287841, 121.58051346750929 25.10095930549133)"
17495,4656-NH-RCR-0041,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0041.pdf,"LINESTRING (121.58030784133472 25.10168735540264, 121.58033916367326 25.101661109487388, 121.58034185108464 25.101651147211015, 121.580343136122 25.101633726635406, 121.58034308328499 25.10162253109465, 121.58034304218972 25.101613823481816)"
17496,4656-NH-RCR-0040,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0040.pdf,"LINESTRING (121.58043078963343 25.10166572680787, 121.58042248660507 25.10164461182836, 121.58039093530975 25.1016223438414)"
17497,4656-NH-RCR-0039,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0039.pdf,"LINESTRING (121.5803769285515 25.102103529883596, 121.5803734178668 25.102014913006695, 121.58036864639685 25.101986794978913, 121.58036539467305 25.10195304367053, 121.5803621694312 25.101924919591532, 121.58036354966188 25.101889743306902, 121.58036499628922 25.101868635129268)"
17498,4656-NH-RCR-0038,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0038.pdf,"LINESTRING (121.58033144537059 25.1022950374263, 121.58035448576456 25.10226259005188, 121.58036979508847 25.10223017292783, 121.58037584055921 25.1022006057549, 121.58037570776051 25.10217246957559, 121.58037703479037 25.102126038833983)"
17499,4656-NH-RCR-0037,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0037.pdf,"LINESTRING (121.58031914201696 25.102309153901437, 121.5802699355288 25.102367026682387, 121.58025300690788 25.102383974915377, 121.58022066261216 25.10241083134092, 121.58020679980716 25.10242214024137)"
17500,4656-NH-RCR-0036,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0036.pdf,"LINESTRING (121.58022635944339 25.10233042065818, 121.58028621483419 25.102271495353623, 121.58029817091482 25.102256527104768, 121.58031446735815 25.102234578513265, 121.58032082540932 25.102191778733292, 121.58031960530916 25.10216492485844, 121.58030745160356 25.10190633359793)"
17501,4656-NH-RCR-0035,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0035.pdf,"LINESTRING (121.58035160191855 25.101742556512264, 121.5804006224681 25.101704563601693, 121.58042573574646 25.101697501962235)"
17502,4656-NH-RCR-0034,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0034.pdf,"LINESTRING (121.58041172459724 25.10174033169915, 121.58044220113251 25.10171136424033)"
17503,4656-NH-RCR-0033,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0033.pdf,"LINESTRING (121.58038719827175 25.101871736644334, 121.58038523694907 25.101919493011703, 121.58038761143999 25.101959274301635, 121.58038877982692 25.10197518598233)"
17504,4656-NH-RCR-0032,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0032.pdf,"LINESTRING (121.58037178387931 25.10184891735329, 121.58038227096444 25.101754373680258, 121.58038981143993 25.101730469808633)"
17505,4656-NH-RCR-0031,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0031.pdf,"LINESTRING (121.58038816518115 25.101614529216533, 121.58047885820703 25.101603231847758)"
17506,4656-NH-RCR-0030,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0030.pdf,"LINESTRING (121.58053663203009 25.10159462670256, 121.58065136841122 25.101581245611367)"
17507,4656-NH-RCR-0029,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0029.pdf,"LINESTRING (121.58078254342261 25.101518539696432, 121.58096947566797 25.101512833736116)"
17508,4656-NH-RCR-0028,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0028.pdf,"LINESTRING (121.58039910556154 25.10138857297718, 121.58047127325906 25.101390280077197)"
17509,4656-NH-RCR-0027,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0027.pdf,"LINESTRING (121.58052987115688 25.10149746886792, 121.58067409856464 25.101478003714128)"
17510,4656-NH-RCR-0026,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0026.pdf,"LINESTRING (121.58058841837368 25.101391524980077, 121.58070426199046 25.1013811238029)"
17511,4656-NH-RCR-0025,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RCR-0025.pdf,"LINESTRING (121.58059914479108 25.101347713333574, 121.5806514450427 25.10130970750228, 121.58074533319027 25.10128049174216, 121.58078141230953 25.101280350463306)"
17512,4656-NH-RSG-0004,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RSG-0004.pdf,"LINESTRING (121.57970952407891 25.104389046926112, 121.57965514045301 25.104372751523243, 121.5796172316714 25.104365485619752, 121.57958246164293 25.104360836572127, 121.57954864117514 25.10435698173712, 121.57949293805898 25.104367428451596)"
17513,4656-NH-GMS-0021,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0021.pdf,"LINESTRING (121.57985666789341 25.10442942157787, 121.57970952407891 25.104389046926112)"
17514,4656-NH-RSG-0003,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RSG-0003.pdf,"LINESTRING (121.57982117080955 25.104321026296777, 121.57986225715042 25.104294341725986, 121.57988017314919 25.104256772356315, 121.57987893936361 25.10420830244055, 121.57988072537438 25.10416073534232, 121.57988401097602 25.104082120465737, 121.57988017137211 25.104026022117175, 121.57985755944127 25.103969183934705, 121.57983546765652 25.103930304050397, 121.57982667446652 25.103916734704416)"
17515,4656-NH-GMS-0014,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0014.pdf,"LINESTRING (121.57961980429563 25.103670482580903, 121.57981810402967 25.103879559147)"
17516,4656-NH-RSG-0002,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-RSG-0002.pdf,"LINESTRING (121.5793118922679 25.10337709460815, 121.57953027693799 25.10358914039433)"
17517,4656-NH-GMS-0013,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0013.pdf,"LINESTRING (121.57917204881376 25.10316528806753, 121.57920728682254 25.103249092166443, 121.57926471343002 25.10333227349446, 121.5793118922679 25.10337709460815)"
17518,4656-NH-GMS-0020,第五類,http://210.69.23.171/MSIS/PDF/4656-NH-GMS-0020.pdf,"LINESTRING (121.57916323430562 25.103137268234804, 121.57916604388696 25.103173288898105)"
